Record_ID,Timestamp,Container_ID,Shipment_ID,Product_Name,Origin_City,Destination_City,Temperature_C,Humidity_percentage,Vibration_Level,Travel_Distance_KM,Remaining_Distance_KM,Transit_Time_Hours,Shelf_Life_Remaining_Hours,Spoilage_Risk_percentage,Quality_Score,Product_Weight_KG,Market_Price_per_KG,Estimated_Revenue,Estimated_Loss,Arbitrage_Profit,Recommended_Action,Alert_Level
25206,02:00.7,CONT-26205,SHIP-30205,Orange,Hyderabad,Ahmedabad,19.06,83.29,4.21,669,301.04,13.48,39,57.52,42.48,1874,170,318580,183238.24,135341.76,Immediate Delivery,Yellow
12193,37:00.7,CONT-13192,SHIP-17192,Apple,Nashik,Delhi,13.95,54.62,4.97,1463,773.74,24.8,202,42.62,57.38,3351,68,227868,97116.21,130751.79,Immediate Delivery,Yellow
17520,44:00.7,CONT-18519,SHIP-22519,Apple,Nashik,Jaipur,11.7,72.12,1.92,1529,807.71,23.84,98,44.55,55.45,1350,109,147150,65558.78,81591.22,Immediate Delivery,Yellow
4530,36:00.7,CONT-5529,SHIP-9529,Tomato,Bengaluru,Jaipur,15.01,60.52,3.82,2182,186.57,45.84,114,59.73,40.27,1555,148,230140,137453.96,92686.04,Immediate Delivery,Yellow
11668,55:00.7,CONT-12667,SHIP-16667,Potato,Hyderabad,Jaipur,17.34,68.75,3.88,794,156.03,11.57,229,47.13,52.87,4752,159,755568,356095.75,399472.25,Immediate Delivery,Yellow
19890,49:00.7,CONT-20889,SHIP-24889,Orange,Chennai,Lucknow,15.83,62.59,4.04,2190,663.76,34.63,118,55.47,44.53,3928,139,545992,302870.89,243121.11,Immediate Delivery,Yellow
21134,15:00.7,CONT-22133,SHIP-26133,Apple,Nagpur,Lucknow,12.18,54.12,3.7,721,613.12,11.96,62,31.19,68.81,3508,59,206972,64556.4,142415.6,Continue,Green
12381,41:00.7,CONT-13380,SHIP-17380,Tomato,Nashik,Lucknow,18.06,85.54,4.11,618,166.95,9.6,90,54.1,45.9,2031,46,93426,50541.69,42884.31,Immediate Delivery,Yellow
23471,04:00.7,CONT-24470,SHIP-28470,Orange,Chennai,Delhi,16.68,66.33,5.2,1739,767.55,38.33,45,60.89,39.11,4554,83,377982,230148.41,147833.59,Immediate Delivery,Yellow
9942,47:00.7,CONT-10941,SHIP-14941,Avocado,Nashik,Lucknow,14.24,81.16,4.07,2382,1313.15,36.35,194,60.76,39.24,2863,166,475258,288762.7,186495.3,Immediate Delivery,Yellow
24689,39:00.7,CONT-25688,SHIP-29688,Banana,Chennai,Mumbai,22.97,60.12,4.75,2385,1283.42,35.34,144,69.19,30.81,2639,,435435,301265.76,134169.24,Immediate Delivery,Yellow
18063,38:00.7,CONT-19062,SHIP-23062,Mango,Nashik,Ahmedabad,25.77,66.23,5,2470,509.33,37.26,171,78.38,21.62,2783,103,286649,224671.62,61977.38,Reroute,Red
6337,00:00.7,CONT-7336,SHIP-11336,Apple,Bengaluru,Kolkata,20.53,85.28,2.89,1285,882.98,22.1,172,66.42,33.58,1708,87,148596,98698.09,49897.91,Immediate Delivery,Yellow
25922,51:00.7,CONT-26921,SHIP-30921,Tomato,Bengaluru,Lucknow,18.2,69.78,5.37,1991,1572.31,35.61,84,63.68,36.32,4779,164,783756,499076.16,284679.84,Immediate Delivery,Yellow
6983,34:00.7,CONT-7982,SHIP-11982,Grapes,Bengaluru,Kolkata,18.45,43.52,3.59,546,311.25,10.57,174,38.65,61.35,509,48,24432,9443.55,14988.45,Continue,Green
10067,42:00.7,CONT-11066,SHIP-15066,Orange,Nagpur,Mumbai,20.92,51.28,6.15,2038,210.68,32.77,97,60.02,39.98,894,48,42912,25756.19,17155.81,Immediate Delivery,Yellow
918,48:00.7,CONT-1917,SHIP-5917,Orange,Bengaluru,Kolkata,23.28,56.85,5.41,2187,1952.21,45.04,27,74.32,25.68,3215,176,565840,420528.09,145311.91,Reroute,Red
18890,50:00.7,CONT-19889,SHIP-23889,Tomato,Nashik,Mumbai,22.68,66.99,1.39,1693,334.78,24.26,179,64.72,35.28,1006,63,63378,41018.99,22359.01,Immediate Delivery,Yellow
13289,46:00.7,CONT-14288,SHIP-18288,Apple,Bengaluru,Jaipur,17.87,67.02,5.27,1348,689.31,28.79,76,57.82,42.18,1894,42,79548,45997,33551,Immediate Delivery,Yellow
19289,24:00.7,CONT-20288,SHIP-24288,Potato,Chennai,Mumbai,20.34,58.28,2.09,1883,1046.57,39.89,206,65.93,34.07,1247,67,83549,55082.88,28466.12,Immediate Delivery,Yellow
571,11:00.7,CONT-1570,SHIP-5570,Potato,Pune,Ahmedabad,17.05,73.13,3.91,1864,463.07,40.81,214,65.84,34.16,3205,155,496775,327065.39,169709.61,Immediate Delivery,Yellow
17833,51:00.7,CONT-18832,SHIP-22832,Avocado,Bengaluru,Ahmedabad,49,98,,529,223.84,10.12,141,53.71,46.29,4325,94,406550,218345.2,188204.8,Immediate Delivery,Yellow
3415,38:00.7,CONT-4414,SHIP-8414,Tomato,Chennai,Delhi,16.6,57.76,5.88,1880,889.21,34.81,235,55.18,44.82,4193,50,209650,115694.45,93955.55,Immediate Delivery,Yellow
27229,06:00.7,CONT-28228,SHIP-32228,Orange,Nashik,Ahmedabad,11.92,77.61,1.99,2017,575.22,38.42,104,55.94,44.06,2724,158,430392,240770.89,189621.11,Immediate Delivery,Yellow
14807,10:00.7,CONT-15806,SHIP-19806,Potato,Chennai,Kolkata,12.68,78.15,2.03,384,40.39,5.87,103,38.14,61.86,1433,,147599,56300.84,91298.16,Continue,Green
7032,44:00.7,CONT-8031,SHIP-12031,Tomato,Chennai,Ahmedabad,19.1,47.02,1.96,1207,978.85,24.38,142,49.64,50.36,1445,106,153170,76037.52,77132.48,Immediate Delivery,Yellow
6838,10:00.7,CONT-7837,SHIP-11837,Potato,Chennai,Lucknow,19.25,58.31,3.3,514,349.34,7.69,107,44.43,55.57,3208,159,510072,226647.63,283424.37,Immediate Delivery,Yellow
13879,40:00.7,CONT-14878,SHIP-18878,Potato,Nagpur,Jaipur,14.95,67.91,2.61,1893,1313.94,29.21,75,52.58,47.42,1825,105,191625,100762.08,90862.92,Immediate Delivery,Yellow
19611,36:00.7,CONT-20610,SHIP-24610,Mango,Nagpur,Mumbai,17.94,59.71,3.01,646,210.03,11.28,230,44.54,55.46,2164,67,144988,64573.84,80414.16,Immediate Delivery,Yellow
19346,12:00.7,CONT-20345,SHIP-24345,Banana,Hyderabad,Mumbai,19.17,48.55,3.69,2185,1218.79,38.14,165,58.65,41.35,4131,90,371790,218057.53,153732.47,Immediate Delivery,Yellow
20768,48:00.7,CONT-21767,SHIP-25767,Banana,Bengaluru,Kolkata,23.88,49.25,,374,189.97,6.02,58,49.06,50.94,4461,155,691455,339249.01,352205.99,Immediate Delivery,Yellow
14027,45:00.7,CONT-15026,SHIP-19026,Mango,Chennai,Lucknow,17.21,63.37,5.17,1466,1288.69,22.67,186,51.37,48.63,3578,136,486608,249990.82,236617.18,Immediate Delivery,Yellow
14233,02:00.7,CONT-15232,SHIP-19232,Orange,Hyderabad,Ahmedabad,25.12,83.64,3.74,1391,798.97,26.42,98,77.55,22.45,4921,128,629888,488463.97,141424.03,Reroute,Red
24230,16:00.7,CONT-25229,SHIP-29229,Mango,Nashik,Jaipur,20.2,65.49,5.44,1773,955.33,31.9,171,63.73,36.27,3942,107,421794,268799.95,152994.05,Immediate Delivery,Yellow
19924,06:00.7,CONT-20923,SHIP-24923,Banana,Nagpur,Ahmedabad,21.63,73.12,3.28,677,511.46,11.59,176,57.46,42.54,1400,128,179200,102973.15,76226.85,Immediate Delivery,Yellow
2218,22:00.7,CONT-3217,SHIP-7217,Avocado,Bengaluru,Ahmedabad,20.99,69.2,3.97,1251,215.93,27.54,82,64.18,35.82,3555,97,344835,221312.61,123522.39,Immediate Delivery,Yellow
28710,57:00.7,CONT-29709,SHIP-33709,Grapes,Pune,Lucknow,6.2,42.07,3.96,1804,1337.76,38.47,109,30.31,69.69,1918,145,278110,84301.71,193808.29,Continue,Green
25242,52:00.7,CONT-26241,SHIP-30241,Potato,Hyderabad,Mumbai,18.18,62.46,4.13,1154,683.71,21.33,148,52.14,47.86,4794,179,858126,447428.79,410697.21,Immediate Delivery,Yellow
2828,40:00.7,CONT-3827,SHIP-7827,Avocado,Bengaluru,Mumbai,19.75,58.1,3.98,1888,332.35,35.64,230,62.12,37.88,2618,128,335104,208172.51,126931.49,Immediate Delivery,Yellow
22165,30:00.7,CONT-23164,SHIP-27164,Potato,Pune,Ahmedabad,22.06,58.12,3.95,1123,135.75,17.38,146,55.79,44.21,968,65,62920,35102.12,27817.88,Immediate Delivery,Yellow
26129,28:00.7,CONT-27128,SHIP-31128,Mango,Bengaluru,Mumbai,25.99,61.65,3.95,1249,380.18,19.69,205,66.45,33.55,4996,166,829336,551130.35,278205.65,Immediate Delivery,Yellow
4997,30:00.7,CONT-5996,SHIP-9996,Potato,Nashik,Jaipur,19.95,77.04,3.03,436,263.72,7.63,38,53.3,46.7,3267,114,372438,198519.35,173918.65,Immediate Delivery,Yellow
17723,44:00.7,CONT-18722,SHIP-22722,Mango,Nagpur,Lucknow,18.93,53.76,3.31,1617,629.49,23.12,186,51.24,48.76,2268,76,172368,88322.98,84045.02,Immediate Delivery,Yellow
3263,12:00.7,CONT-4262,SHIP-8262,Avocado,Nashik,Kolkata,17.61,55.96,4.74,1607,945.3,23.34,226,49.6,50.4,3555,53,188415,93449.92,94965.08,Immediate Delivery,Yellow
24261,22:00.7,CONT-25260,SHIP-29260,Mango,Nagpur,Lucknow,26.02,71.81,4.46,2426,555.14,45.54,146,86.08,13.92,2752,131,360512,310346.66,50165.34,Reroute,Red
25759,11:00.7,CONT-26758,SHIP-30758,Mango,Pune,Delhi,25.85,81.5,4.57,214,76.56,3.23,77,64.24,35.76,2075,120,249000,159969.45,89030.55,Immediate Delivery,Yellow
6839,10:00.7,CONT-7838,SHIP-11838,Potato,Nashik,Mumbai,10.29,66.29,4.02,1619,245.77,31.57,106,44.05,55.95,1738,59,102542,45166.11,57375.89,Immediate Delivery,Yellow
28165,40:00.7,CONT-29164,SHIP-33164,Apple,Chennai,Kolkata,19.52,82.73,4.73,2108,633.58,46.21,90,77.87,22.13,4013,107,429391,334349.37,95041.63,Reroute,Red
5742,49:00.7,CONT-6741,SHIP-10741,Apple,Chennai,Delhi,20.27,72.54,4.03,1384,487.66,20.52,94,59.86,40.14,4964,156,774384,463569.23,310814.77,Immediate Delivery,Yellow
651,21:00.7,CONT-1650,SHIP-5650,Apple,Nashik,Delhi,22.75,65.49,5.2,1577,719.48,29.02,56,67.1,32.9,2608,87,226896,152256.62,74639.38,Immediate Delivery,Yellow
22424,17:00.7,CONT-23423,SHIP-27423,Mango,Pune,Delhi,12.77,53.58,3.57,998,399.01,21.45,46,37.84,62.16,1523,91,138593,52447.38,86145.62,Continue,Green
11095,18:00.7,CONT-12094,SHIP-16094,Banana,Hyderabad,Ahmedabad,16.15,60.87,4.16,1381,1063.52,21.48,67,47.54,52.46,4103,165,676995,321854.75,355140.25,Immediate Delivery,Yellow
18643,31:00.7,CONT-19642,SHIP-23642,Potato,Chennai,Delhi,21.02,48.58,4.07,2418,1736.39,34.7,118,60.29,39.71,3722,68,253096,152592.71,100503.29,Immediate Delivery,Yellow
15408,01:00.7,CONT-16407,SHIP-20407,Grapes,Nashik,Ahmedabad,24.35,63.81,4.53,1506,183.86,24.63,138,67,33,3758,85,319430,214031.55,105398.45,Immediate Delivery,Yellow
5396,52:00.7,CONT-6395,SHIP-10395,Apple,Bengaluru,Lucknow,13.22,47.35,4.69,2165,1674.76,36.18,153,45.09,54.91,3575,158,564850,254685.46,310164.54,Immediate Delivery,Yellow
24217,47:00.7,CONT-25216,SHIP-29216,Tomato,Nagpur,Kolkata,18.41,59.92,4.57,652,569.4,12.32,119,46.18,53.82,4303,171,735813,339784.19,396028.81,Immediate Delivery,Yellow
7083,46:00.7,CONT-8082,SHIP-12082,Potato,Bengaluru,Mumbai,21.04,65.84,2.57,1328,352.6,21.53,70,59.34,40.66,1423,42,59766,35465.61,24300.39,Immediate Delivery,Yellow
26745,13:00.7,CONT-27744,SHIP-31744,Apple,Pune,Mumbai,25.86,58.27,4.16,1753,427.59,31.29,194,71.8,28.2,2733,71,194043,139316.06,54726.94,Reroute,Red
3522,19:00.7,CONT-4521,SHIP-8521,Tomato,Pune,Kolkata,13.67,59.96,6.17,458,315.76,8.98,229,34.72,65.28,3035,71,215485,74807.89,140677.11,Continue,Green
10923,41:00.7,CONT-11922,SHIP-15922,Avocado,Nashik,Ahmedabad,24.84,75.1,2.4,306,120.92,5.07,37,60.76,39.24,541,,35165,21367.14,13797.86,Immediate Delivery,Yellow
26301,43:00.7,CONT-27300,SHIP-31300,Apple,Nagpur,Jaipur,19.35,74.94,6.54,256,102.79,5.49,160,49.97,50.03,1525,65,99125,49529.65,49595.35,Immediate Delivery,Yellow
4479,28:00.7,CONT-5478,SHIP-9478,Tomato,Pune,Ahmedabad,19.08,49.56,6.19,1883,199.38,39.26,98,59.55,40.45,1248,161,200928,119654.96,81273.04,Immediate Delivery,Yellow
5661,34:00.7,CONT-6660,SHIP-10660,Banana,Pune,Kolkata,16.38,58.01,3.74,1456,1216.82,21.63,122,46.94,53.06,4815,156,751140,352611.08,398528.92,Immediate Delivery,Yellow
9789,11:00.7,CONT-10788,SHIP-14788,Potato,Nagpur,Delhi,14.59,51.42,3.5,907,612.61,17.86,111,38.46,61.54,1160,154,178640,68696.67,109943.33,Continue,Green
68,16:00.7,CONT-1067,SHIP-5067,Avocado,Bengaluru,Mumbai,18.01,62.77,3.92,474,278.94,7.67,170,43.74,56.26,2249,68,152932,66890.93,86041.07,Immediate Delivery,Yellow
10777,06:00.7,CONT-11776,SHIP-15776,Banana,Chennai,Delhi,18.19,66.94,5.21,2243,253.19,44.13,120,67.63,32.37,673,177,119121,80558.14,38562.86,Immediate Delivery,Yellow
21189,01:00.7,CONT-22188,SHIP-26188,Potato,Bengaluru,Ahmedabad,18.3,66.95,3.41,696,426.84,13.25,218,49.33,50.67,3099,69,213831,105474.11,108356.89,Immediate Delivery,Yellow
13520,25:00.7,CONT-14519,SHIP-18519,Tomato,Nagpur,Mumbai,13.18,59.61,4.19,1659,764.18,26.55,105,44.13,55.87,1379,107,147553,65121.94,82431.06,Immediate Delivery,Yellow
24719,25:00.7,CONT-25718,SHIP-29718,Grapes,Nashik,Ahmedabad,22.4,59.91,3.12,1072,809.35,17.09,215,57.01,42.99,2682,149,399618,227838.95,171779.05,Immediate Delivery,Yellow
23994,50:00.7,CONT-24993,SHIP-28993,Grapes,Bengaluru,Ahmedabad,18.07,61.77,4.75,820,408.7,11.78,169,45.92,54.08,1214,125,151750,69682.96,82067.04,Immediate Delivery,Yellow
17643,38:00.7,CONT-18642,SHIP-22642,Potato,Chennai,Lucknow,21.32,73.8,1.88,715,85.59,10.88,137,56.7,43.3,1295,132,170940,96915.63,74024.37,Immediate Delivery,Yellow
3840,20:00.7,CONT-4839,SHIP-8839,Potato,Bengaluru,Lucknow,18.26,68.56,,2267,1452.07,39.05,156,65.38,34.62,1041,97,100977,66021.64,34955.36,Immediate Delivery,Yellow
28324,15:00.7,CONT-29323,SHIP-33323,Tomato,Nashik,Lucknow,16.78,71.27,6.04,1801,692.71,37.06,105,62.3,37.7,4096,172,704512,438925.06,265586.94,Immediate Delivery,Yellow
15716,29:00.7,CONT-16715,SHIP-20715,Grapes,Nashik,Jaipur,27.32,,4.5,1805,241.83,26.31,166,78.29,21.71,4360,150,654000,512033.7,141966.3,Reroute,Red
17376,48:00.7,CONT-18375,SHIP-22375,Apple,Chennai,Mumbai,14.88,67.63,3.9,828,503.08,15.27,173,43.99,56.01,781,171,133551,58742.78,74808.22,Immediate Delivery,Yellow
19889,25:00.7,CONT-20888,SHIP-24888,Grapes,Chennai,Lucknow,16.2,63.65,2.57,2061,297,31.79,238,54.93,45.07,2484,171,424764,233332.03,191431.97,Immediate Delivery,Yellow
8306,08:00.7,CONT-9305,SHIP-13305,Banana,Hyderabad,Kolkata,20.22,78.16,4.79,2468,698.89,52.44,135,81.17,18.83,2502,42,105084,85301.49,19782.51,Reroute,Red
920,20:00.7,CONT-1919,SHIP-5919,Grapes,Pune,Kolkata,13.38,50.22,3.44,605,126.35,11.3,42,31.63,68.37,2706,109,294954,93303.25,201650.75,Continue,Green
10702,31:00.7,CONT-11701,SHIP-15701,Tomato,Bengaluru,Lucknow,11.99,65.45,2.94,2006,1384.11,39.48,61,51.84,48.16,2586,170,439620,227908.16,211711.84,Immediate Delivery,Yellow
166,43:00.7,CONT-1165,SHIP-5165,Avocado,Pune,Lucknow,20.71,70.08,4.87,1750,526.54,29.61,234,65.21,34.79,4224,137,578688,377383.44,201304.56,Immediate Delivery,Yellow
26975,43:00.7,CONT-27974,SHIP-31974,Potato,Pune,Jaipur,17.85,60.05,5.15,1556,386.25,31.25,100,56.47,43.53,4284,145,621180,350792.95,270387.05,Immediate Delivery,Yellow
24592,03:00.7,CONT-25591,SHIP-29591,Apple,Nashik,Kolkata,19.25,62.72,4.25,2281,1315.87,33.96,198,61.97,38.03,1405,66,92730,57466.82,35263.18,Immediate Delivery,Yellow
6645,16:00.7,CONT-7644,SHIP-11644,Grapes,Bengaluru,Kolkata,26.6,80.46,4.54,1594,654.01,33.33,193,83.37,16.63,1801,89,160289,133638.15,26650.85,Reroute,Red
14335,21:00.7,CONT-15334,SHIP-19334,Potato,Hyderabad,Lucknow,17.53,55.93,4.58,272,96.97,4.09,122,37.89,62.11,4159,163,677917,256868.89,421048.11,Continue,Green
16286,15:00.7,CONT-17285,SHIP-21285,Mango,Hyderabad,Delhi,23.93,77.58,4.29,714,309.89,11.58,136,63.83,36.17,2437,110,268070,171114.88,96955.12,Immediate Delivery,Yellow
14283,57:00.7,CONT-15282,SHIP-19282,Avocado,Nagpur,Jaipur,14.13,87.89,5.86,2187,1239.85,31.35,86,60.22,39.78,3023,42,126966,76462.25,50503.75,Immediate Delivery,Yellow
4595,22:00.7,CONT-5594,SHIP-9594,Banana,Chennai,Kolkata,17.4,65.2,4.25,2434,2087.94,53.59,145,71.03,28.97,1931,159,307029,218069.68,88959.32,Reroute,Red
19349,34:00.7,CONT-20348,SHIP-24348,Tomato,Nagpur,Lucknow,18.72,74.66,3.62,2193,1221.19,33.34,127,65.3,34.7,3409,74,252266,164736.5,87529.5,Immediate Delivery,Yellow
10699,16:00.7,CONT-11698,SHIP-15698,Orange,Bengaluru,Mumbai,23.61,77.57,1.93,2119,1765.85,36,98,77.85,22.15,4877,115,560855,436620.05,124234.95,Reroute,Red
13300,57:00.7,CONT-14299,SHIP-18299,Mango,Hyderabad,Ahmedabad,16.43,64.06,2.21,2057,429.12,32.71,120,56.11,43.89,4447,116,515852,289422.71,226429.29,Immediate Delivery,Yellow
2851,50:00.7,CONT-3850,SHIP-7850,Grapes,Nagpur,Jaipur,17.13,77.75,2.1,1357,578.51,20.73,40,55.79,44.21,2845,86,244670,136501.36,108168.64,Immediate Delivery,Yellow
19213,59:00.7,CONT-20212,SHIP-24212,Mango,Bengaluru,Mumbai,16.89,60.43,4.44,784,56.86,15.05,74,44.98,55.02,4392,169,742248,333857.88,408390.12,Immediate Delivery,Yellow
22781,20:00.7,CONT-23780,SHIP-27780,Banana,Pune,Ahmedabad,11.62,62,3.38,729,611.52,12.61,176,33.6,66.4,4680,162,758160,254750.36,503409.64,Continue,Green
12639,37:00.7,CONT-13638,SHIP-17638,Mango,Pune,Ahmedabad,15.42,60.34,3.78,753,425.91,15.78,173,42.44,57.56,1404,52,73008,30981.92,42026.08,Immediate Delivery,Yellow
24420,16:00.7,CONT-25419,SHIP-29419,Avocado,Pune,Delhi,,49.43,4.22,1429,866.53,24.72,93,42.26,57.74,3684,52,191568,80961.3,110606.7,Immediate Delivery,Yellow
27330,09:00.7,CONT-28329,SHIP-32329,Mango,Nashik,Kolkata,17.99,63.03,4.12,742,268.34,13.42,173,47.24,52.76,3081,126,388206,183396.38,204809.62,Immediate Delivery,Yellow
4461,05:00.7,CONT-5460,SHIP-9460,Potato,Bengaluru,Kolkata,11.5,60.99,2.76,392,120.92,8.22,122,30.32,69.68,4313,147,634011,192259.54,441751.46,Continue,Green
29865,27:00.7,CONT-30864,SHIP-34864,Potato,Bengaluru,Ahmedabad,16.05,48.89,4.41,1160,913.8,21.93,154,42.82,57.18,4904,61,299144,128106.64,171037.36,Immediate Delivery,Yellow
14909,35:00.7,CONT-15908,SHIP-19908,Avocado,Nagpur,Lucknow,15.51,56.74,3.68,289,155.13,4.37,50,34.34,65.66,1817,162,294354,101074,193280,Continue,Green
6624,03:00.7,CONT-7623,SHIP-11623,Apple,Nagpur,Jaipur,21.07,63.35,3.37,1850,941.42,32.95,229,65.25,34.75,1673,111,185703,121179.23,64523.77,Immediate Delivery,Yellow
9307,55:00.7,CONT-10306,SHIP-14306,Potato,Hyderabad,Jaipur,17.57,57.06,4.78,2218,1449.05,33.45,210,56.03,43.97,2394,46,110124,61700.13,48423.87,Immediate Delivery,Yellow
27886,03:00.7,CONT-28885,SHIP-32885,Avocado,Hyderabad,Lucknow,14.95,54.55,3.23,1949,772.03,38.85,167,53.03,46.97,1125,,109125,57871.35,51253.65,Immediate Delivery,Yellow
8491,04:00.7,CONT-9490,SHIP-13490,Potato,Hyderabad,Jaipur,21.14,53.23,3.92,2183,315.24,33.67,70,61.76,38.24,4295,167,717265,442992.7,274272.3,Immediate Delivery,Yellow
9868,50:00.7,CONT-10867,SHIP-14867,Grapes,Bengaluru,Lucknow,19.66,62.92,4.33,1738,665.5,35.34,229,63.7,36.3,4936,86,424496,270390,154106,Immediate Delivery,Yellow
2736,36:00.7,CONT-3735,SHIP-7735,Potato,Bengaluru,Lucknow,21.33,67.01,1.92,844,343.4,12.55,173,54.99,45.01,3985,88,350680,192821.86,157858.14,Immediate Delivery,Yellow
5670,06:00.7,CONT-6669,SHIP-10669,Apple,Hyderabad,Delhi,15.18,58.82,4.39,2293,227.19,41.74,94,56.93,43.07,3995,66,263670,150113.03,113556.97,Immediate Delivery,Yellow
12032,25:00.7,CONT-13031,SHIP-17031,Avocado,Bengaluru,Jaipur,11.71,73.15,2.97,2199,1268.27,32.15,55,49.97,50.03,1763,151,266213,133038.08,133174.92,Immediate Delivery,Yellow
21373,21:00.7,CONT-22372,SHIP-26372,Potato,Hyderabad,Lucknow,53,97,3.85,579,265.09,10.06,68,42.39,57.61,3117,49,152733,64742.18,87990.82,Immediate Delivery,Yellow
28767,32:00.7,CONT-29766,SHIP-33766,Apple,Hyderabad,Lucknow,15.32,57.88,3.77,2410,234.14,52.35,211,63.21,36.79,3214,159,511026,323023.21,188002.79,Immediate Delivery,Yellow
2379,57:00.7,CONT-3378,SHIP-7378,Avocado,Nashik,Kolkata,13.57,70.47,3.25,2198,1468.48,35.9,41,54.86,45.14,3078,143,440154,241474.7,198679.3,Immediate Delivery,Yellow
15624,20:00.7,CONT-16623,SHIP-20623,Banana,Hyderabad,Jaipur,19.7,75.01,5.47,529,166.88,10.75,85,53.85,46.15,1778,62,110236,59363.34,50872.66,Immediate Delivery,Yellow
22418,12:00.7,CONT-23417,SHIP-27417,Orange,Chennai,Lucknow,24.74,52.12,3.01,1055,87.67,15.45,222,57.61,42.39,3119,43,134117,77260.18,56856.82,Immediate Delivery,Yellow
4173,52:00.7,CONT-5172,SHIP-9172,Potato,Bengaluru,Lucknow,12.72,65.59,4.79,2051,1103.59,37.25,145,52.02,47.98,898,151,135598,70539.41,65058.59,Immediate Delivery,Yellow
12392,38:00.7,CONT-13391,SHIP-17391,Grapes,Pune,Jaipur,11.53,56.26,3.9,1001,477.71,17.13,97,33.85,66.15,947,131,124057,41990.02,82066.98,Continue,Green
12743,34:00.7,CONT-13742,SHIP-17742,Avocado,Nashik,Jaipur,14.67,56.65,5.03,1570,1061.51,30,34,47.99,52.01,4606,115,529690,254202.33,275487.67,Immediate Delivery,Yellow
24477,41:00.7,CONT-25476,SHIP-29476,Avocado,Nagpur,Kolkata,18.88,84.52,3.47,725,625.4,14.43,131,58.22,41.78,2307,70,161490,94024.79,67465.21,Immediate Delivery,Yellow
16104,01:00.7,CONT-17103,SHIP-21103,Avocado,Nagpur,Mumbai,20.21,46.07,3.54,1211,707.77,19.35,67,48.45,51.55,4845,105,508725,246455.45,262269.55,Immediate Delivery,Yellow
24732,13:00.7,CONT-25731,SHIP-29731,Mango,Chennai,Lucknow,20.33,47.86,6.35,508,276.43,8.19,65,42.71,57.29,1152,96,110592,47231.88,63360.12,Immediate Delivery,Yellow
14011,39:00.7,CONT-15010,SHIP-19010,Tomato,Nagpur,Mumbai,18.11,53.48,4.81,1427,425.32,23.23,95,49.55,50.45,3139,85,266815,132209.78,134605.22,Immediate Delivery,Yellow
366,12:00.7,CONT-1365,SHIP-5365,Apple,Chennai,Delhi,11,53.5,1.89,2030,423.44,29.69,130,39.22,60.78,2166,152,329232,129127.01,200104.99,Continue,Green
2104,31:00.7,CONT-3103,SHIP-7103,Mango,Nagpur,Kolkata,16.68,58.79,3.03,1754,131.04,33.26,125,54.83,45.17,4678,100,467800,256476.28,211323.72,Immediate Delivery,Yellow
20144,44:00.7,CONT-21143,SHIP-25143,Mango,Bengaluru,Delhi,18.41,62.48,4.95,439,326.25,6.68,148,43.82,56.18,4700,90,423000,185340.65,237659.35,Immediate Delivery,Yellow
690,31:00.7,CONT-1689,SHIP-5689,Mango,Hyderabad,Ahmedabad,17.05,75.19,4.22,667,91.44,13.6,126,50.33,49.67,3402,95,323190,162655.56,160534.44,Immediate Delivery,Yellow
18222,58:00.7,CONT-19221,SHIP-23221,Mango,Nashik,Kolkata,21.9,55.6,3.68,1762,639.63,31.91,176,63.18,36.82,549,116,63684,40235.87,23448.13,Immediate Delivery,Yellow
27184,26:00.7,CONT-28183,SHIP-32183,Orange,Hyderabad,Mumbai,20.02,69.48,4.78,840,48.6,13.19,78,53.74,46.26,2034,99,201366,108207.09,93158.91,Immediate Delivery,Yellow
19260,48:00.7,CONT-20259,SHIP-24259,Grapes,Bengaluru,Lucknow,18.92,80.98,3.21,1642,1049.63,36.47,76,70.11,29.89,3575,99,353925,248119.9,105805.1,Reroute,Red
9733,52:00.7,CONT-10732,SHIP-14732,Apple,Chennai,Kolkata,24.29,57.16,4.84,1026,420.13,22.43,84,62.91,37.09,2220,109,241980,152232.03,89747.97,Immediate Delivery,Yellow
5711,44:00.7,CONT-6710,SHIP-10710,Mango,Hyderabad,Jaipur,18.57,74.17,2.75,2476,741.96,43.64,211,71,29,2941,78,229398,162869.26,66528.74,Reroute,Red
16035,00:00.7,CONT-17034,SHIP-21034,Apple,Chennai,Mumbai,19.69,69.33,3.04,1252,364.57,18.88,37,56.44,43.56,4005,151,604755,341329.44,263425.56,Immediate Delivery,Yellow
20885,17:00.7,CONT-21884,SHIP-25884,Grapes,Nagpur,Jaipur,12.07,61.31,2.47,735,109.58,12.24,220,34,66,2037,177,360549,122593.28,237955.72,Continue,Green
15229,41:00.7,CONT-16228,SHIP-20228,Banana,Nagpur,Mumbai,17.47,56.55,3.67,1411,703.96,24.05,39,50,50,4337,164,711268,355629.99,355638.01,Immediate Delivery,Yellow
1094,33:00.7,CONT-2093,SHIP-6093,Apple,Chennai,Jaipur,9.68,56.68,,824,720.3,14.21,97,28.55,71.45,4129,56,231224,66013.08,165210.92,Continue,Green
18966,53:00.7,CONT-19965,SHIP-23965,Avocado,Nagpur,Lucknow,18.8,89.6,3.73,1181,671.33,23.56,99,65.58,34.42,699,160,111840,73342.72,38497.28,Immediate Delivery,Yellow
